epoch,episode_id,success,return,length,timestamp
140,2,0.0,-50.0,50,2025-06-06 17:52:54
140,3,0.0,-50.0,50,2025-06-06 17:52:54
140,4,0.0,-50.0,50,2025-06-06 17:52:54
140,5,0.0,-50.0,50,2025-06-06 17:52:54
140,6,0.0,-50.0,50,2025-06-06 17:52:54
140,7,0.0,-50.0,50,2025-06-06 17:52:54
140,8,0.0,-50.0,50,2025-06-06 17:52:54
140,9,0.0,-50.0,50,2025-06-06 17:52:54
140,10,0.0,-50.0,50,2025-06-06 17:52:54
140,11,0.0,-50.0,50,2025-06-06 17:52:54
140,12,0.0,-50.0,50,2025-06-06 17:52:54
140,13,0.0,-50.0,50,2025-06-06 17:52:54
140,14,0.0,-50.0,50,2025-06-06 17:52:54
140,15,0.0,-50.0,50,2025-06-06 17:52:54
140,16,0.0,-50.0,50,2025-06-06 17:52:54
140,17,0.0,-50.0,50,2025-06-06 17:52:54
140,18,0.0,-50.0,50,2025-06-06 17:52:54
140,19,0.0,-50.0,50,2025-06-06 17:52:54
140,20,0.0,-50.0,50,2025-06-06 17:52:54
149,1,0.0,-50.0,50,2025-06-06 17:57:13
149,2,0.0,-50.0,50,2025-06-06 17:57:13
149,3,0.0,-50.0,50,2025-06-06 17:57:13
149,4,0.0,-50.0,50,2025-06-06 17:57:13
149,5,0.0,-50.0,50,2025-06-06 17:57:13
149,6,0.0,-50.0,50,2025-06-06 17:57:13
149,7,0.0,-50.0,50,2025-06-06 17:57:13
149,8,0.0,-50.0,50,2025-06-06 17:57:13
149,9,0.0,-50.0,50,2025-06-06 17:57:13
149,10,0.0,-50.0,50,2025-06-06 17:57:13
149,11,0.0,-50.0,50,2025-06-06 17:57:13
149,12,0.0,-50.0,50,2025-06-06 17:57:13
149,13,0.0,-50.0,50,2025-06-06 17:57:13
149,14,0.0,-50.0,50,2025-06-06 17:57:13
149,15,0.0,-50.0,50,2025-06-06 17:57:13
149,16,0.0,-50.0,50,2025-06-06 17:57:13
149,17,0.0,-50.0,50,2025-06-06 17:57:13
149,18,0.0,-50.0,50,2025-06-06 17:57:13
149,19,0.0,-50.0,50,2025-06-06 17:57:13
149,20,0.0,-50.0,50,2025-06-06 17:57:13
